id,label,birthplace_old,date,daterange_0,daterange_1,deathplace_old,description_rt,family,geoname,gnid,job,job_0,job_1,job_2,job_3,job_4,lat,literature,literature_0,literature_1,literature_10,literature_11,literature_12,literature_13,literature_14,literature_15,literature_16,literature_17,literature_18,literature_19,literature_2,literature_20,literature_21,literature_22,literature_23,literature_24,literature_25,literature_26,literature_27,literature_28,literature_29,literature_3,literature_4,literature_5,literature_6,literature_7,literature_8,literature_9,lng,name,name_0,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,salsah_comment,salsah_comment_0,salsah_comment_1,salsah_comment_10,salsah_comment_11,salsah_comment_12,salsah_comment_13,salsah_comment_14,salsah_comment_15,salsah_comment_16,salsah_comment_17,salsah_comment_18,salsah_comment_19,salsah_comment_2,salsah_comment_20,salsah_comment_3,salsah_comment_4,salsah_comment_5,salsah_comment_6,salsah_comment_7,salsah_comment_8,salsah_comment_9
343894,"Rüfenacht, Walter",,1962,,,,"<p>Walter Rüfenacht war bis 1946 Legationsrat des Eidgenössischen Politischen Departement (ab 1979 Eidgenössisches Departement für auswärtige Angelegenheiten). (Siehe <a href=""http://db.dodis.ch/people/2435"">dodis.ch</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rüfenacht, Walter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343893,"Kelly, David",,1959-03-27,,,,"<p>David Victor Kelly war ein britischer Botschafter und von 1940 bis 1942 Minister für die Schweiz. (Siehe <a href=""https://en.wikipedia.org/wiki/David_Kelly_(diplomat)"">Wikipedia</a>)</p>",,Inch,http://sws.geonames.org/2963693,,,,,,,52.73889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.23444,,"Kelly, David","Kelly, David Victor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343892,Stucki,,,,,,<p>Stucki war Mitglied des Politischen Departementes und lebte in Bern.</p>,,,,,Tätigkeit: Mitglied des Politischen Departementes,Lebte/Arbeitete in: Bern (Stadt),,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343891,Köcher,,,,,,"<p>Köcher war ein ""Deutscher Gesandter"" und Mitglied der deutschen Delegation am Neujahrsempfang im Bundeshaus 1940.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Köcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343890,"Ilsemann, von",,,,,,<p>Oberstleutnant von Ilsemann war <span gaga={}>Mitglied der deutschen Delegation am Neujahrsempfang im Bundeshaus 1940.</span</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ilsemann, von",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343889,Alphand,,,,,,<p>Alphand war französischer Botschafter in Bern.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alphand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343888,"Bernardini, Filippo",,1954-08-26,,,,"<p>Filippo Bernardini war seit 1910 Priester. Von 1935 bis 1953 war er dann Päpstlicher Nuntius in der Schweiz, also Vertreter des Papstes in Bern. Während des Zweiten Weltkriegs spielte Bernardini vatikanischen Informationsdienst über Kriegsgefangene eine wichtige Rolle. (Siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D23281.php"">Historisches Lexikon der Schweiz</a>)</p>",,Provincia di Macerata,http://sws.geonames.org/3174379,,,,,,,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.16667,,"Bernardini, Filippo",Bernardini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343887,"Indergand, Hans",,,,,,<p>Hans Indergand war Soldatenlieder-Sänger.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indergand, Hans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343886,"Doelker, Mary",,,,,,"<p>Mary Doelker war ab 1897 mit <a class=""salsah-link"" href=""IRI:343779:IRI"">Henri Guisan</a> verheiratet.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doelker, Mary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343885,"Bachmann, W. [SGV_04]",,,,,,"<p>Betätigte sich als Fotograf/-in für die SGV, Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a>. Er/sie lebte und arbeitete in Appenzell.</p><p>Bei Bachmann, W. [SGV_01] und Bachmann, W. [SGV_04] könnte es sich um die selbe Person handeln.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bachmann, W. [SGV_04]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343884,"Giegel, Philipp",Zürich (Stadt),1997-07-25,,,,<p>Fotograf in Zürich (Stadt).</p><p>Ausbildung bei H. B. Metzig (1945-1948) und Hans Finsler (1948)</p>,,Zurich,http://sws.geonames.org/2657896,,Ausbildung: bei H. B. Metzig (1945-1948) und Hans Finsler (1948),Tätigkeit: Fotograf,Lebte/Arbeitete in: Zürich (Stadt),,,47.36667,,Verwendete Quellen: Teilsammlung 4,Verwendete Quellen: foto-ch.ch,Archivmaterial: ETH-Bibliothek in Zürich (Biographisches Dossier),Archivmaterial: Mediathèque valais in Martigny,Archivmaterial: Dokumentationsbibliothek St. Moritz,,,,,,,,Publikation: Vgl. Bibliothekskataloge,,,,,,,,,,,"Literatur: Giroud, Jean-Charles; Schlup, Michael; Dubois-Cosandier, Thierry: Paradis à vendre. Un siècle d'affiches touristiques suisses, Genève - Neuchâtel 2005","Literatur: Pfrunder, Peter (Hg.): Seitenblicke. Die Schweiz 1848 bis 1998. Eine Photochronik, Zürich 1998 ","Literatur: Schweizerische Stiftung für die Photographie (Hg.): Photographie in der Schweiz von 1840 bis heute, Bern 1992",Archivmaterial: Eidgenössisches Archiv für Denkmalpflege in Bern,"Archivmaterial: Archiv für Zeitgeschichte, ETH in Zürich",Archivmaterial: Schweizerische Nationalbibliothek in Bern,Archivmaterial: Fotostiftung Schweiz in Winterthur,8.55,"Giegel, Philipp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343883,Schweizerische Zentrale für Verkehrsförderung,,1939,,,,"<span gaga={}><p>""Die SVZ entstand 1917 als Nationale Vereinigung zur Förderung des Reiseverkehrs, die auf eine 1911 eingereichte Motion von Nationalrat Alexander Seiler zurückgeht. 1937 wurde sie in Schweiz. Zentrale für Verkehrsförderung umbenannt und 1940 in eine öffentl.-rechtl. Körperschaft mit Sitz in Zürich umgewandelt. Ab 1955 firmierte sie unter dem Namen SVZ und erhielt mit dem Bundesgesetz von 1955 eine gesetzl. Grundlage, die 1995 revidiert wurde. Seit Ende 1996 tritt sie unter dem Namen Schweiz Tourismus auf. Die Dachorganisation, an der Bund, Kantone, regionale Verkehrsvereine sowie Anbieter in Tourismus und Gastronomie beteiligt sind, fördert die Nachfrage für das Ferien-, Reise- und Kongressland Schweiz"" (<a href=""http://www.hls-dhs-dss.ch/textes/d/D30559.php"">Historisches Lexikon der Schweiz</a>).</p></span<p></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schweizerische Zentrale für Verkehrsförderung,Schweizerische Verkehrszentrale (SVZ),Schweiz Tourismus,Nationale Vereinigung zur Förderung des Reiseverkehrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343880,"Koehli, Ernst",,1983,,,,"<p>Ernst Koehli war zwischen ca. 1935 bis 1947 als Fotograf in Zürich (Rebgasse 8, Zetthaus?) tätig. (Siehe <a href=""https://foto-ch.ch/#/photographer#detail=21247&type=photographer"">fotoCH</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Koehli, Ernst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343879,"Leu, Ernst",Kölliken,1994-12-14,,,,"<p>Es handelt sich um einen Maler, welcher in der Teilsammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> erscheint (Siehe <a href=""http://www.sikart.ch/kuenstlerinnen.aspx?id=4001098"">SIKART Lexikon zur Kunst in der Schweiz</a>).</p>",,Kölliken,http://sws.geonames.org/2660120,,,,,,,47.33882,,Archivmaterial: Staatsarchiv Basel-Stadt,Archivmaterial: Schweizerische Nationalbibliothek in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02644,"Leu, Ernst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343878,Braum,,,,,,"<p>Braum lebte und arbeitete in Basel und wird in Zusammenhang mit der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> als Fotograf/-in erwähnt.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343877,"Seeger, W.",,,,,,,,,,Lebte/Arbeitete in: Weinfelden,,,,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seeger, W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343876,"Stalder, Oberst",,,,,,<p>Oberst Stalder war Präsident der Gesellschaft Schweizerischer Verwaltungsoffiziere.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stalder, Oberst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343875,Guebeli,,,,,,<span gaga={}><p>Herr Guebeli war Oberstdivisionär</p></span<p></p>,,,,Tätigkeit: Oberstdivisionär,,,,,,,,Verwendete Quellen: Teilsammlung 4,Archivmaterial: Schweizerisches Bundesarchiv (Nationalarchiv) in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guebeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343874,"Tissot-Daguette, Edouard",Delsberg,1961-12-12,,,Lausanne,"<p>Edouard Tissot-Daguette (1881 - 1961) war Oberstdivisionär beim Militär. Er besuchte die Kunstgewerbeschule des Technikums Biel, war Kunstmaler, Instruktionsoffizier und Generalstaboffizier.</p>",,Lausanne,http://sws.geonames.org/2659994,,Ausbildung: Kunstgewerbeschule des Technikums Biel,"Tätigkeit: Kunstmaler, Instruktionsoffizier, Generalstabsoffizier",,,,46.516,,Verwendete Quellen: Teilsammlung 4,Verwendete Quellen: Historisches Lexikon der Schweiz: http://www.hls-dhs-dss.ch,,,,,,,,,,,"Literatur: RMS, 1961, Nr. 12, S. 608 f. ",,,,,,,,,,,"Literatur: Generalstab 8, 366",Archivmaterial: Schweizerisches Bundesarchiv (Nationalarchiv) in Bern,,,,,,6.63282,"Tissot-Daguette, Edouard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343873,Wille,,,,,,<p>Wille war Oberstkorpskommandant beim Militär.</p>,,,,Tätigkeit: Oberstkorpskommandant,,,,,,,,Verwendete Quellen: Teilsammlung 4,Archivmaterial: Schweizerisches Bundesarchiv (Nationalarchiv) in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343871,"Leopold, Herzog von Österreich",,1136,,,,"<p>Die Person wird in Zusammenhang mit der Teilsammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I </a>erwähnt.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leopold, Herzog von Österreich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343868,Flückiger,,,,,,"<p>Flückiger war Oberstdivisionär im Militär und erscheint in der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a>.</p>",,,,,,,,,,,Schweizerisches Bundesarchiv (Nationalarchiv) in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flückiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343865,Guggisberg,,,,,,<p>Herr Guggisberg war <span gaga={}>Regierungsrat</span</p>,,,,,Tätigkeit: Regierungsrat,Lebte/Arbeitete in: Bern (Kanton),,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guggisberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343864,"Dietschi, Urs",,1982-07-29,,,,<p>Urs Dietschi war Politiker. Er gehörte zuerst der jungliberalen Bewegung and und wechselte später zu der Mutterpartei FDP. Während seiner politischen Laufbahn hielt er diverse Positionen.</p>,,Solothurn,http://sws.geonames.org/2658564,,,,,,,47.20791,Historisches Lexikon der Schweiz: http://www.hls-dhs-dss.ch/textes/d/D3062.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53714,"Dietschi, Urs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343863,"Müller, Karl",,,,,,"<p>Karl Müller war Quästor der <a class=""salsah-link"" href=""IRI:343787:IRI"">Bruderschaft der Barmherzigen Brüder</a> in Altdorf.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Müller, Karl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343862,"Wymann, Ed.",,,,,,"<p>Ed. Wymann war Prior in Altdorf und gehörte zur <a class=""salsah-link"" href=""IRI:343787:IRI"">Bruderschaft der Barmherzigen Brüder</a>.</p>",,,,,Tätigkeit: Prior,Lebte/Arbeitete in: Altdorf,,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wymann, Ed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343861,Pfarrer Blum,,,,,,<p>Pfarrer Blum lebte und arbeitete in Beromünster</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pfarrer Blum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343858,Adam,,,,,,<p>Abt Adam arbeitete im Hospiz St.Bernhard/Kloster St. Bernhard.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343857,Beda,,,,,,<p>Beda war der Abt des katholischen Klosters in Disentis. Ihm wurde der päpstliche Ehrentitel verliehen und er wurde mit Monsignore angeredet.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343856,Capaul,,,,,,<p>Capaul war Regierungsrat. Er lebte und arbeitete in Graubünden.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343855,"Meili, Armin",,,,,,"<p>""Armin Meili war ein Schweizer Architekt und Politiker [...] 1936 wurde er zum Direktor für die Schweizerische Landesausstellung 1939 berufen."" (<a href=""https://de.wikipedia.org/wiki/Armin_Meili"">Wikipedia</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meili, Armin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343854,"Robert, Graf von Ursel",,1955,,,,<p>Robert war von 1903 bis zu seinem Tod im Jahr 1955 Graf von Ursel. Er lebte und arbeitete als Gesandter Belgiens in Bern.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robert, Graf von Ursel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343853,Müller,,,,,,"<p>Müller aus Baden beteiligte sich fotografisch am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:340411:IRI"">Hausforschung und Brauchtum</a>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343852,Hefti,,,,,,<p>Hefti war Landamman und Regierungsrat im Kanton Glarus.</p>,,,,,,,,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hefti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343851,"Wetter, Ernst",Töss,1963-08-10,,,Zürich (Stadt),<p>Ernst Wetter (1877-1963) war National- und Bundesrat.</p>,,Zurich,http://sws.geonames.org/2657896,,"Ausbildung: Lehrer, Studium der Nationalökonomie an der Universität Zürich, Promotion, Habilitation (1917)","Tätigkeit: Lehrer an der Kantonalen Handelsschule, Kantonsrat, Nationalrat, Bundesrat, Bundespräsident","Lebte/Arbeitete in: Uster, Winterthur, Zürich (Kanton), Bern (Stadt)",,,47.36667,,Verwendete Quellen: Teilsammlung 4,Verwendete Quellen: Historisches Lexikon der Schweiz: http://www.hls-dhs-dss.ch,,,,,,,,,,,"Literatur: Altermatt, Urs (Hg): Die Schweizer Bundesräte: ein biographisches Lexikon, Zürich 1991, S. 400-404",,,,,,,,,,,,,,,,,,8.55,"Wetter, Ernst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343850,Ackermann [SGV_04],,,,,,<p>Ackermann (Vorname unbekannt) war Landammann in Appenzell Ausserhoden.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ackermann [SGV_04],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343847,"Locher, Armin",Oberegg,1967-09-03,,,,"<p>Armin Locher machte die Ausbildung zum Kaufmann und war dann als Kaufmann, Landammann und vom 07. Juni 1937 bis zum 01. März 1963 als Ständerat tätig. Er lebte in Oberegg (AI) und in Bern.</p>",,Oberegg,http://sws.geonames.org/2659397,,,,,,,47.42402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55134,"Locher, Armin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343846,"Joller, Remigi",Anrath,1960-03-05,,,Stans,"<p>Remigi Joller war Ständerat (1937-1947), beteiligte sich am Aufbau des Elektrizitätswerks Nidwalden und der Pilatus-Flugzeugwerke (siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D5242.php"">Historisches Lexikon der Schweiz</a>).</p>",,Stans,http://sws.geonames.org/2658504,,,,,,,46.95845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.366,"Joller, Remigi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343845,Christen [SGV_04],,,,,,<p>Christen war ein Landammann und lebte und arbeitete in Nidwalden.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christen [SGV_04],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343844,Thöny,,,,,,<p>Oberst Thöny.</p>,,,,Tätigkeit: Oberst,,,,,,,,Verwendete Quellen: Teilsammlung 4,Archivmaterial: Schweizerisches Bundesarchiv (Nationalarchiv) in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thöny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343843,"Mercier, Joachim",,1946,,,,"<p>Joachim Mercier war von 1936 bis 1946 für den Kanton Glarus im Ständerat. (Siehe <a href=""https://de.wikipedia.org/wiki/Liste_der_Ständeräte_des_Kantons_Glarus"">Wikipedia</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercier, Joachim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343842,Jenny [SGV_04],,,,,,<p>Es handelt sich um Oberst Jenny aus dem Kanton Glarus.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jenny [SGV_04],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343841,"Erlach, von",,,,,,"<p>Von Erlach war Oberstbrigadier im <a class=""salsah-link"" href=""IRI:335996:IRI"">Militär</a> und wird in Zusammenhang mit der Teilsammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I </a>erwähnt.</p>",,,,,,,,,,,Schweizerisches Bundesarchiv (Nationalarchiv) in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erlach, von",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343840,"Gisler, Carl",Altdorf,1940-06-08,,,Altdorf,"<p>Karl Gisler war Arzt. Er hatte eine <span gaga={}>Arztpraxis in Altdorf (1889-1933). Er war Gemeinderat, Gemeindepräsident, Schulratspräsident, Landrat, Regierungsrat, Präsident des Urner Ärzteverbandes, Mitbegründer und Korrespondent der Gotthard-Post, Fotograf und Geschichtsforscher. Sein Medizinstudium absolvierte er in Bern und Zürich.</span</p>",,Altdorf,http://sws.geonames.org/2661780,,Ausbildung: Medizinstudium in Bern und Zürich,"Tätigkeit: Arztpraxis in Altdorf (1889-1933), Gemeinderat, Gemeindepräsident, Schulratspräsident, Landrat, Regierungsrat, Präsident des Urner Ärzteverbandes, Mitbegründer und Korrespondent der Gotthard-Post, Fotograf und Geschichtsforscher",Lebte/Arbeitete in: Altdorf,,,46.88042,,Verwendete Quellen: Teilsammlung 4,Verwendete Quellen: Historisches Lexikon der Schweiz: http://www.hls-dhs-dss.ch,,,,,,,,,,,Verwendete Quellen: foto-ch.ch,,,,,,,,,,,"Publikation: ""Geschichtliches, Sagen und Legenden aus Uri"", 1911 ""Heiteres und Ernstes aus dem Alten Uri"", 1938","Publikation: ""Festschrift zum I. Zentralschweizer. Sängerfest in Altdorf, Altdorf 1906","Literatur: Gotthard-Post, Nr. 24, 1940","Literatur: Iten, Karl (hg.): Uri damals. Photographien und Zeitdokumente, 1855-1925, Altdorf 1984 ",Archivmaterial: Staatsarchiv Uri,,,8.64441,,"Gisler, Carl","Gisler, Karl","Gisler-Lusser, Carl","Gisler, Karl Dr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
343839,"Steiner, Hans",Bern (Stadt),1962-05-03,,,Bern (Stadt),"<span gaga={}><p>""Hans Steiner kam 1907 als Sohn eines Lithografen in Bern zur Welt. Bei einem Notar durchlief er eine kaufmännische Lehre, arbeitete anschliessend in Davos auf diesem Beruf und brachte sich nebenbei autodidaktisch das Fotografieren bei. Beim Konkurs seines Arbeitgebers wechselte er ins Fotogeschäft von Emil Meerkämper (1877-1948). Als dessen Angestellter führte Steiner von 1927 bis 1930 die Filiale in Sils. Zurück in Bern leitete er in den folgenden drei Jahren das Fotogeschäft Photomutz (Inhaber L. Destenay). Kurze Zeit war er von 1933 bis 1934 für Carl Jost tätig. Ab 1932 begann Hans Steiner mit Reportagen. 1938 gründete er am Waisenhausplatz in Bern einen eigenen Betrieb. In seinem Geschäft am Waisenhausplatz 2 waren jeweils mehrere Lehrlinge und Angestellte tätig und für Personenaufnahmen und Entwicklungsarbeiten zuständig. In den 1930er Jahren hatte er Kontakte zu einer Bildagentur (Löwenherz) in England. Im Zweiten Weltkrieg leistete er als Leutnant beim Luftschutz Aktivdienst. Im Rahmen von Werbe- und Dokumentationsaufträgen reiste er nach dem Zweiten Weltkrieg ins Ausland. Mit einem niederländischen Industriellen fuhr er 1947 nach China und Java. Von 1953 bis 1954 begleitete er Karl Rinderknecht in die Pyrenäen auf der Suche nach Grals-Stätten. Im Umfeld von Erwin Heimann (1909-1991) erfuhr er vom 1620 verschütteten Dorf Plurs (Nähe Chiavenna) und engagierte sich 1959- 1962 für die Ausgrabungsarbeiten. </p></span<p> <span gaga={}>Steiner war ein begeisterter Berggänger und unternahm Kletter- und Skitouren"" (<a href=""https://foto-ch.ch/#/home#detail=1567&type=photographer"">fotoCH</a>).</span</p>",,Bern,http://sws.geonames.org/2661552,,Ausbildung: Kaufmännische Lehre (1921-1924),"Tätigkeit: Angestellter im Fotogeschäft von Emil Meerkämper in Davos (1924-1927), führte dessen Filiale in Sils Maria (1927-1930), angestellt bei Photomutz in Bern (1930-1934), machte sich 1938 selbstständig in Bern. Fotoreportagen seit 1932, für Sie und Er, Die Woche, Der Bund und Schweizer Illustrierte ab 1938; Fotofachlehrer, Lehrmeister und Arbeitgeber zahlreicher Photographen und PhotographInnen (vgl. foto-ch.ch)","Lebte/Arbeitete in: Davos, Sils Maria, Bern (Stadt), Bözingen, Zweisimmen",,,46.94809,,Verwendete Quellen: Teilsammlung 4,Verwendete Quellen: fotostiftung.ch,"Literatur: Geiser, Urs: Die 106 000 archivierten Augenblicke des Hans Steiner, in: Der Bund, 8.12.1989","Literatur: Papilloud, Jean-Henry: Images d'un siècle. Regards sur le Valais et les Valaisans. 1900-2000, Martigny 2003","Literatur: Schweizerische Stiftung für die Photographie (Hg.): Photographie in der Schweiz von 1840 bis heute, Bern 1992",Literatur: Vgl. Bibliothekskataloge,Archivmaterial: Musée de l'Elysée in Lausanne (Nachlass),"Archivmaterial: Schweizerisches Bundesarchiv (Nationalarchiv) in Bern (Aktivdienst 2. Weltkrieg, Rotes Kreuz)",Archivmaterial: Museum für Kommunikation in Bern,Archivmaterial: Denkmalpflege des Kantons Bern,Archivmaterial: Mediathèque valais in Martigny,"Archivmaterial: Ringier Bildarchiv (RBA), Staatsarchiv Aargau in Aarau?",Verwendete Quellen: Historisches Lexikon der Schweiz: http://www.hls-dhs-dss.ch,,,,,,,,,,,Verwendete Quellen: foto-ch.ch,"Publikation: ""Rüeggisbergchronik"", 3 Bde., 1948-1956 (unpubliziertes Unikat)","Publikation: ""Wieder Licht über Plurs"", 2 Bde., 1959-1962","Publikation: ""Bern und die Schweiz"". Bildband im Auftrag des Bundesrates anlässlich eines Besuchs von Kaiser Haile Selassie in der Schweiz, 1954","Publikation: mit Max Nef: Arbeit dem Schweizervolk/Du travail pour le peuple, Bern 1944",Publikation: Vgl. Bibliothekskataloge,"Literatur: Girardin, Daniel und Jean-Christophe Blaser (Hg.): Hans Steiner, Chronique de la vie moderne/Alles wird besser. Fotografien 1930-1960, Lausanne und Zürich 2011",7.44744,"Steiner, Hans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343838,"Ditisheim, Alfred",,,,,,"<p>Alfred Ditisheim war ein Fotograf, der sich am Aufbau der Sammlung <span gaga={}><span gaga={}><a href=""http://www.salsah.org/api/resources/344302"">Enquête I</a></span</a></span<span gaga={}><span gaga={}></span</span</a><span gaga={}><span gaga={}> beteiligte. Er war zwischen 1910 und 1918 in Basel tätig.</span</span</p>",,,,,,,,,,,foto.ch-ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ditisheim, Alfred",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343836,"Hertig, Kari",,1834,,,,,,,,Lebte/Arbeitete in: Unter-Frittenbach,,,,,,,,Verwendete Quellen: Teilsammlung 4,"Literatur: Rubi, Christian: Berner Bauernmalerei aus 3 Jahrhunderten, Berner Heimatbücher Nr. 13/15, Bern 1944 (1971)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hertig, Kari",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
